medication_name,age_band,age_min_years,age_max_years,source_system,source_abbreviation,source_title,source_version,source_date,source_url,source_locator,population_anchor,population_summary,dosage_anchor,dosage_summary,evidence_status,scientific_review_status,editorial_status,display_eligible,therapeutic_runtime_eligible,content_sha256
Paroxetina,ADULT,18,64,DailyMed/FDA,DM,"PAROXETINE (PAROXETINE HYDROCHLORIDE) TABLET, FILM COATED [NORTHSTAR RX LLC]",6,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=118320de-0632-4139-8b13-7428b41da0ac,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/118320de-0632-4139-8b13-7428b41da0ac.xml,2 DOSAGE AND ADMINISTRATION,"Paroxetine tablets are indicated in adults for the treatment of: Major depressive disorder (MDD) Obsessive compulsive disorder (OCD) Panic disorder (PD) Social anxiety disorder (SAD) 2 DOSAGE AND ADMINISTRATION Recommended starting and maximum daily dosage for MDD, OCD, PD, and PTSD: (2.2) Indication Starting Daily Dose Maximum Daily Dose MDD | (2.3) Elderly patients, patients with severe renal impairment or severe hepatic impairment: Starting dosage is 10 mg daily. | Maximum dosage is 40 mg daily.",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting and maximum daily dosage for MDD, OCD, PD, and PTSD: (2.2) Indication Starting Daily Dose Maximum Daily Dose MDD | (2.3) Elderly patients, patients with severe renal impairment or severe hepatic impairment: Starting dosage is 10 mg daily. | Maximum dosage is 40 mg daily.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8263358bc0ead914452e382a2fd96e575c49067cccb85e4890d88f5dbbfc7a2f
Paroxetina,OLDER_ADULT,65,,DailyMed/FDA,DM,"PAROXETINE (PAROXETINE HYDROCHLORIDE) TABLET, FILM COATED [NORTHSTAR RX LLC]",6,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=118320de-0632-4139-8b13-7428b41da0ac,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/118320de-0632-4139-8b13-7428b41da0ac.xml,8.5 Geriatric Use,"In premarketing clinical trials with paroxetine, 17% of patients treated with paroxetine (approximately 700) were 65 years of age or older. Pharmacokinetic studies revealed a decreased clearance in the elderly, and a lower starting dose is recommended;, however, no overall differences in safety or effectiveness were observed between elderly and younger patients [see Dosage and Administration (2.4), Clinical Pharmacology (12.3)]. SSRIs including paroxetine, have been associated with cases of clinically significant hyponatremia in elderly patients, who may be at greater risk for this adverse reaction [see Warnings and Precautions (5.7)].",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting and maximum daily dosage for MDD, OCD, PD, and PTSD: (2.2) Indication Starting Daily Dose Maximum Daily Dose MDD | (2.3) Elderly patients, patients with severe renal impairment or severe hepatic impairment: Starting dosage is 10 mg daily. | Maximum dosage is 40 mg daily.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8263358bc0ead914452e382a2fd96e575c49067cccb85e4890d88f5dbbfc7a2f
Prometazina,CHILD,0,11,DailyMed/FDA,DM,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION SOLUTION [ATLANTIC BIOLOGICALS CORP.],4,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3983d6d3-8bf4-4a88-962f-9bf72fd6e685,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/3983d6d3-8bf4-4a88-962f-9bf72fd6e685.xml,Pediatric Use,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION IS CONTRAINDICATED FOR USE IN PEDIATRIC PATIENTS LESS THAN TWO YEARS OF AGE(see WARNINGS– Black Box Warning and Use In Pediatric Patients ). Promethazine hydrochloride and dextromethorphan hydrobromide oral solution should be used with caution in pediatric patients 2 years of age and older (see WARNINGS– Use In Pediatric Patients ).,DOSAGE AND ADMINISTRATION,"The average effective dose is given in the following table: Adults 1 teaspoonful (5 mL) every 4 to 6 hours, not to exceed 30 mL | Children 6 Years To Under 12 Years ½ to 1 teaspoonful (2.5 to 5 mL) every 4 to 6 hours, not to exceed 20 mL | Children 2 Years To Under 6 Years ¼ to ½ teaspoonful (1.25 to 2.5 mL) every 4 to 6 hours, not to exceed 10 mL",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,08ef960ae40a880237d0cb3f81b29ef6e465c8c5a10cb2eda02638666147e451
Prometazina,ADOLESCENT,12,17,DailyMed/FDA,DM,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION SOLUTION [ATLANTIC BIOLOGICALS CORP.],4,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3983d6d3-8bf4-4a88-962f-9bf72fd6e685,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/3983d6d3-8bf4-4a88-962f-9bf72fd6e685.xml,Pediatric Use,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION IS CONTRAINDICATED FOR USE IN PEDIATRIC PATIENTS LESS THAN TWO YEARS OF AGE(see WARNINGS– Black Box Warning and Use In Pediatric Patients ). Promethazine hydrochloride and dextromethorphan hydrobromide oral solution should be used with caution in pediatric patients 2 years of age and older (see WARNINGS– Use In Pediatric Patients ).,DOSAGE AND ADMINISTRATION,"The average effective dose is given in the following table: Adults 1 teaspoonful (5 mL) every 4 to 6 hours, not to exceed 30 mL | Children 6 Years To Under 12 Years ½ to 1 teaspoonful (2.5 to 5 mL) every 4 to 6 hours, not to exceed 20 mL | Children 2 Years To Under 6 Years ¼ to ½ teaspoonful (1.25 to 2.5 mL) every 4 to 6 hours, not to exceed 10 mL",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,08ef960ae40a880237d0cb3f81b29ef6e465c8c5a10cb2eda02638666147e451
Prometazina,ADULT,18,64,DailyMed/FDA,DM,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION SOLUTION [ATLANTIC BIOLOGICALS CORP.],4,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3983d6d3-8bf4-4a88-962f-9bf72fd6e685,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/3983d6d3-8bf4-4a88-962f-9bf72fd6e685.xml,DOSAGE AND ADMINISTRATION,"Promethazine hydrochloride and dextromethorphan hydrobromide oral solution is indicated for the temporary relief of coughs and upper respiratory symptoms associated with allergy or the common The average effective dose is given in the following table: Adults 1 teaspoonful (5 mL) every 4 to 6 hours, not to exceed 30 mL | Children 6 Years To Under 12 Years ½ to 1 teaspoonful (2.5 to 5 mL) every 4 to 6 hours, not to exceed 20 mL | Children 2 Years To Under 6 Years ¼ to ½ teaspoonful (1.25 to",DOSAGE AND ADMINISTRATION,"The average effective dose is given in the following table: Adults 1 teaspoonful (5 mL) every 4 to 6 hours, not to exceed 30 mL | Children 6 Years To Under 12 Years ½ to 1 teaspoonful (2.5 to 5 mL) every 4 to 6 hours, not to exceed 20 mL | Children 2 Years To Under 6 Years ¼ to ½ teaspoonful (1.25 to 2.5 mL) every 4 to 6 hours, not to exceed 10 mL",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,08ef960ae40a880237d0cb3f81b29ef6e465c8c5a10cb2eda02638666147e451
Prometazina,OLDER_ADULT,65,,DailyMed/FDA,DM,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE ORAL SOLUTION SOLUTION [ATLANTIC BIOLOGICALS CORP.],4,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3983d6d3-8bf4-4a88-962f-9bf72fd6e685,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/3983d6d3-8bf4-4a88-962f-9bf72fd6e685.xml,Geriatric Use,"Clinical studies of promethazine hydrochloride and dextromethorphan hydrobromide oral solution did not include sufficient numbers of subjects aged 65 and over to determine whether they respond differently from younger subjects. Other reported clinical experience has not identified differences in responses between the elderly and younger patients. In general, dose selection for an elderly patient should be cautious, usually starting at the low end of the dosing range, reflecting the greater frequency of decreased hepatic, renal or cardiac function, and of concomitant disease or other drug therapy. Sedating drugs may cause",DOSAGE AND ADMINISTRATION,"The average effective dose is given in the following table: Adults 1 teaspoonful (5 mL) every 4 to 6 hours, not to exceed 30 mL | Children 6 Years To Under 12 Years ½ to 1 teaspoonful (2.5 to 5 mL) every 4 to 6 hours, not to exceed 20 mL | Children 2 Years To Under 6 Years ¼ to ½ teaspoonful (1.25 to 2.5 mL) every 4 to 6 hours, not to exceed 10 mL",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,08ef960ae40a880237d0cb3f81b29ef6e465c8c5a10cb2eda02638666147e451
Quetiapina,CHILD,0,11,DailyMed/FDA,DM,QUETIAPINE FUMARATE (QUETIAPINE) TABLET [COUPLER LLC],1,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643d339-50ea-405d-e063-6394a90a3b70,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643d339-50ea-405d-e063-6394a90a3b70.xml,8.4 Pediatric Use,"In general, the adverse reactions observed in children and adolescents during the clinical trials were similar to those in the adult population with few exceptions. Increases in systolic and diastolic blood pressure occurred in children and adolescents and did not occur in adults. Orthostatic hypotension occurred more frequently in adults (4 to 7%) compared to children and adolescents (<1%) [see WARNINGS AND PRECAUTIONS( 5.7 ) and ADVERSE REACTIONS( 6.1 )]. Schizophrenia The efficacy and safety of quetiapine in the treatment of schizophrenia in adolescents aged 13 to 17 years were",2. DOSAGE AND ADMINISTRATION,Indication Initial Dose Recommended Dose Maximum Dose Schizophrenia-Adults ( 2.2) 25 mg twice daily 150 to 750 mg/day 750 mg/day Schizophrenia-Adolescents (13 to 17 years) | Table 1: Recommended Dosing for Quetiapine Tablets Indication Initial Dose and Titration Recommended Dose Maximum Dose Schizophrenia-Adults Day 1: 25 mg twice daily. | Increase in increments of 25 mg to 50 mg divided two or three times on Days 2 and 3 to range of 300 to 400,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,db9c334cb4a89808fa01aecf4839697d34ccc90b59a81ca2c9e388928fbd16e8
Quetiapina,ADOLESCENT,12,17,DailyMed/FDA,DM,QUETIAPINE FUMARATE (QUETIAPINE) TABLET [COUPLER LLC],1,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643d339-50ea-405d-e063-6394a90a3b70,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643d339-50ea-405d-e063-6394a90a3b70.xml,8.4 Pediatric Use,"In general, the adverse reactions observed in children and adolescents during the clinical trials were similar to those in the adult population with few exceptions. Increases in systolic and diastolic blood pressure occurred in children and adolescents and did not occur in adults. Orthostatic hypotension occurred more frequently in adults (4 to 7%) compared to children and adolescents (<1%) [see WARNINGS AND PRECAUTIONS( 5.7 ) and ADVERSE REACTIONS( 6.1 )]. Schizophrenia The efficacy and safety of quetiapine in the treatment of schizophrenia in adolescents aged 13 to 17 years were",2. DOSAGE AND ADMINISTRATION,Indication Initial Dose Recommended Dose Maximum Dose Schizophrenia-Adults ( 2.2) 25 mg twice daily 150 to 750 mg/day 750 mg/day Schizophrenia-Adolescents (13 to 17 years) | Table 1: Recommended Dosing for Quetiapine Tablets Indication Initial Dose and Titration Recommended Dose Maximum Dose Schizophrenia-Adults Day 1: 25 mg twice daily. | Increase in increments of 25 mg to 50 mg divided two or three times on Days 2 and 3 to range of 300 to 400,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,db9c334cb4a89808fa01aecf4839697d34ccc90b59a81ca2c9e388928fbd16e8
Quetiapina,ADULT,18,64,DailyMed/FDA,DM,QUETIAPINE FUMARATE (QUETIAPINE) TABLET [COUPLER LLC],1,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643d339-50ea-405d-e063-6394a90a3b70,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643d339-50ea-405d-e063-6394a90a3b70.xml,2. DOSAGE AND ADMINISTRATION,Schizophrenia | Bipolar Disorder | Special Considerations in Treating Pediatric Schizophrenia and Bipolar I Disorder Indication Initial Dose Recommended Dose Maximum Dose Schizophrenia-Adults ( 2.2) 25 mg twice daily 150 to 750 mg/day 750 mg/day Schizophrenia-Adolescents (13 to 17 years) | Table 1: Recommended Dosing for Quetiapine Tablets Indication Initial Dose and Titration Recommended Dose Maximum Dose Schizophrenia-Adults Day 1: 25 mg twice daily. | Increase in increments of 25 mg to 50 mg divided two or three times on Days 2 and 3 to range of 300 to 400,2. DOSAGE AND ADMINISTRATION,Indication Initial Dose Recommended Dose Maximum Dose Schizophrenia-Adults ( 2.2) 25 mg twice daily 150 to 750 mg/day 750 mg/day Schizophrenia-Adolescents (13 to 17 years) | Table 1: Recommended Dosing for Quetiapine Tablets Indication Initial Dose and Titration Recommended Dose Maximum Dose Schizophrenia-Adults Day 1: 25 mg twice daily. | Increase in increments of 25 mg to 50 mg divided two or three times on Days 2 and 3 to range of 300 to 400,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,db9c334cb4a89808fa01aecf4839697d34ccc90b59a81ca2c9e388928fbd16e8
Quetiapina,OLDER_ADULT,65,,DailyMed/FDA,DM,QUETIAPINE FUMARATE (QUETIAPINE) TABLET [COUPLER LLC],1,"Jul 13, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643d339-50ea-405d-e063-6394a90a3b70,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643d339-50ea-405d-e063-6394a90a3b70.xml,8.5 Geriatric Use,"Of the approximately 3700 patients in clinical studies with quetiapine, 7% (232) were 65 years of age or over. In general, there was no indication of any different tolerability of quetiapine in the elderly compared to younger adults. Nevertheless, the presence of factors that might decrease pharmacokinetic clearance, increase the pharmacodynamic response to quetiapine, or cause poorer tolerance or orthostasis, should lead to consideration of a lower starting dose, slower titration, and careful monitoring during the initial dosing period in the elderly. The mean plasma clearance of quetiapine was reduced",2. DOSAGE AND ADMINISTRATION,Indication Initial Dose Recommended Dose Maximum Dose Schizophrenia-Adults ( 2.2) 25 mg twice daily 150 to 750 mg/day 750 mg/day Schizophrenia-Adolescents (13 to 17 years) | Table 1: Recommended Dosing for Quetiapine Tablets Indication Initial Dose and Titration Recommended Dose Maximum Dose Schizophrenia-Adults Day 1: 25 mg twice daily. | Increase in increments of 25 mg to 50 mg divided two or three times on Days 2 and 3 to range of 300 to 400,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,db9c334cb4a89808fa01aecf4839697d34ccc90b59a81ca2c9e388928fbd16e8
Risperidona,CHILD,0,11,DailyMed/FDA,DM,RISPERIDONE TABLET [COUPLER LLC],2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643c32b-310e-4888-e063-6394a90ab62f,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643c32b-310e-4888-e063-6394a90ab62f.xml,8.4 Pediatric Use,"Approved Pediatric Indications Schizophrenia The efficacy and safety of risperidone tablets in the treatment of schizophrenia were demonstrated in 417 adolescents, aged 13 to 17 years, in two short-term (6 and 8 weeks, respectively) double-blind controlled trials [see Indications and Usage (1.1), Adverse Reactions (6.1), and Clinical Studies (14.1)] . Additional safety and efficacy information was also assessed in one long-term (6-month) open-label extension study in 284 of these adolescent patients with schizophrenia. Safety and effectiveness of risperidone tablets in children less than 13 years of age with schizophrenia have",2 DOSAGE AND ADMINISTRATION,Recommended Daily Dosage by Indication Initial Dose Titration (Increments) Target Dose Effective Dose Range Schizophrenia: adults ( 2.1) 2 mg 1 to 2 mg 4 | May increase to dosages above 1.5 mg twice daily at intervals of one week or longer.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,d8a572729e2078fde2781726e29aac5ea3b078f6c14bf2af39ea5c464196c75d
Risperidona,ADOLESCENT,12,17,DailyMed/FDA,DM,RISPERIDONE TABLET [COUPLER LLC],2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643c32b-310e-4888-e063-6394a90ab62f,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643c32b-310e-4888-e063-6394a90ab62f.xml,8.4 Pediatric Use,"Approved Pediatric Indications Schizophrenia The efficacy and safety of risperidone tablets in the treatment of schizophrenia were demonstrated in 417 adolescents, aged 13 to 17 years, in two short-term (6 and 8 weeks, respectively) double-blind controlled trials [see Indications and Usage (1.1), Adverse Reactions (6.1), and Clinical Studies (14.1)] . Additional safety and efficacy information was also assessed in one long-term (6-month) open-label extension study in 284 of these adolescent patients with schizophrenia. Safety and effectiveness of risperidone tablets in children less than 13 years of age with schizophrenia have",2 DOSAGE AND ADMINISTRATION,Recommended Daily Dosage by Indication Initial Dose Titration (Increments) Target Dose Effective Dose Range Schizophrenia: adults ( 2.1) 2 mg 1 to 2 mg 4 | May increase to dosages above 1.5 mg twice daily at intervals of one week or longer.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,d8a572729e2078fde2781726e29aac5ea3b078f6c14bf2af39ea5c464196c75d
Risperidona,ADULT,18,64,DailyMed/FDA,DM,RISPERIDONE TABLET [COUPLER LLC],2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643c32b-310e-4888-e063-6394a90ab62f,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643c32b-310e-4888-e063-6394a90ab62f.xml,2 DOSAGE AND ADMINISTRATION,Schizophrenia | Bipolar Mania | Irritability Associated with Autistic Disorder Recommended Daily Dosage by Indication Initial Dose Titration (Increments) Target Dose Effective Dose Range Schizophrenia: adults ( 2.1) 2 mg 1 to 2 mg 4 | May increase to dosages above 1.5 mg twice daily at intervals of one week or longer.,2 DOSAGE AND ADMINISTRATION,Recommended Daily Dosage by Indication Initial Dose Titration (Increments) Target Dose Effective Dose Range Schizophrenia: adults ( 2.1) 2 mg 1 to 2 mg 4 | May increase to dosages above 1.5 mg twice daily at intervals of one week or longer.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,d8a572729e2078fde2781726e29aac5ea3b078f6c14bf2af39ea5c464196c75d
Risperidona,OLDER_ADULT,65,,DailyMed/FDA,DM,RISPERIDONE TABLET [COUPLER LLC],2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5643c32b-310e-4888-e063-6394a90ab62f,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5643c32b-310e-4888-e063-6394a90ab62f.xml,8.5 Geriatric Use,"Clinical studies of risperidone tablets in the treatment of schizophrenia did not include sufficient numbers of patients aged 65 and over to determine whether or not they respond differently than younger patients. Other reported clinical experience has not identified differences in responses between elderly and younger patients. In general, a lower starting dose is recommended for an elderly patient, reflecting a decreased pharmacokinetic clearance in the elderly, as well as a greater frequency of decreased hepatic, renal, or cardiac function, and of concomitant disease or other drug therapy [see Clinical",2 DOSAGE AND ADMINISTRATION,Recommended Daily Dosage by Indication Initial Dose Titration (Increments) Target Dose Effective Dose Range Schizophrenia: adults ( 2.1) 2 mg 1 to 2 mg 4 | May increase to dosages above 1.5 mg twice daily at intervals of one week or longer.,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,d8a572729e2078fde2781726e29aac5ea3b078f6c14bf2af39ea5c464196c75d
Rivastigmina,CHILD,0,11,DailyMed/FDA,DM,RIVASTIGMINE TARTRATE CAPSULE [AMERICAN HEALTH PACKAGING],2,"Nov 21, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52781229-ee82-43f9-a113-4419a611978d,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/52781229-ee82-43f9-a113-4419a611978d.xml,8.4 Pediatric Use,Safety and effectiveness in pediatric patients have not been established. The use of rivastigmine tartrate in pediatric patients (below 18 years of age) is not recommended.,2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Alzheimer’s Disease (2.1) : Initial Dose: Initiate treatment with 1.5 mg twice a day. | Dose Titration: After a minimum of 2 weeks, if tolerated, increase dose to 3 mg twice a day and further to 4.5 mg twice a | Parkinson’s Disease Dementia (PDD) (2.2) : Initial Dose: Initiate treatment with 1.5 mg twice a day.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,063d7bc2e377d002ba54b3126124799ad8112fcd6032e645f373f241d7ae7184
Rivastigmina,ADOLESCENT,12,17,DailyMed/FDA,DM,RIVASTIGMINE TARTRATE CAPSULE [AMERICAN HEALTH PACKAGING],2,"Nov 21, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52781229-ee82-43f9-a113-4419a611978d,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/52781229-ee82-43f9-a113-4419a611978d.xml,8.4 Pediatric Use,Safety and effectiveness in pediatric patients have not been established. The use of rivastigmine tartrate in pediatric patients (below 18 years of age) is not recommended.,2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Alzheimer’s Disease (2.1) : Initial Dose: Initiate treatment with 1.5 mg twice a day. | Dose Titration: After a minimum of 2 weeks, if tolerated, increase dose to 3 mg twice a day and further to 4.5 mg twice a | Parkinson’s Disease Dementia (PDD) (2.2) : Initial Dose: Initiate treatment with 1.5 mg twice a day.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,063d7bc2e377d002ba54b3126124799ad8112fcd6032e645f373f241d7ae7184
Rivastigmina,ADULT,18,64,DailyMed/FDA,DM,RIVASTIGMINE TARTRATE CAPSULE [AMERICAN HEALTH PACKAGING],2,"Nov 21, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52781229-ee82-43f9-a113-4419a611978d,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/52781229-ee82-43f9-a113-4419a611978d.xml,2 DOSAGE AND ADMINISTRATION,"Alzheimer’s Disease | Parkinson’s Disease Dementia 2 DOSAGE AND ADMINISTRATION Alzheimer’s Disease (2.1) : Initial Dose: Initiate treatment with 1.5 mg twice a day. | Dose Titration: After a minimum of 2 weeks, if tolerated, increase dose to 3 mg twice a day and further to 4.5 mg twice a | Parkinson’s Disease Dementia (PDD) (2.2) : Initial Dose: Initiate treatment with 1.5 mg twice a day.",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Alzheimer’s Disease (2.1) : Initial Dose: Initiate treatment with 1.5 mg twice a day. | Dose Titration: After a minimum of 2 weeks, if tolerated, increase dose to 3 mg twice a day and further to 4.5 mg twice a | Parkinson’s Disease Dementia (PDD) (2.2) : Initial Dose: Initiate treatment with 1.5 mg twice a day.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,063d7bc2e377d002ba54b3126124799ad8112fcd6032e645f373f241d7ae7184
Rivastigmina,OLDER_ADULT,65,,DailyMed/FDA,DM,RIVASTIGMINE TARTRATE CAPSULE [AMERICAN HEALTH PACKAGING],2,"Nov 21, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52781229-ee82-43f9-a113-4419a611978d,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/52781229-ee82-43f9-a113-4419a611978d.xml,8.5 Geriatric Use,"Of the total number of patients in clinical studies of rivastigmine tartrate, 86% were 65 years and older while 46% were 75 years and older. No overall differences in safety or effectiveness were observed between these patients and younger patients, and other reported clinical experience has not identified differences in responses between the elderly and younger patients, but greater sensitivity of some older individuals cannot be ruled out.",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Alzheimer’s Disease (2.1) : Initial Dose: Initiate treatment with 1.5 mg twice a day. | Dose Titration: After a minimum of 2 weeks, if tolerated, increase dose to 3 mg twice a day and further to 4.5 mg twice a | Parkinson’s Disease Dementia (PDD) (2.2) : Initial Dose: Initiate treatment with 1.5 mg twice a day.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,063d7bc2e377d002ba54b3126124799ad8112fcd6032e645f373f241d7ae7184
Sertralina,CHILD,0,11,DailyMed/FDA,DM,"SERTRALINE HYDROCHLORIDE TABLET, FILM COATED [NORTHWIND HEALTH COMPANY, LLC]",2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ddfd698-3d47-fc0e-e063-6394a90accec,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ddfd698-3d47-fc0e-e063-6394a90accec.xml,8.4 Pediatric Use,"The safety and efficacy of sertraline hydrochloride have been established in the treatment of OCD in pediatric patients aged 6 to 17 [ See Adverse Reactions (6.1), Clinical Pharmacology (12.3), Clinical Studies (14.2)] . Safety and effectiveness in pediatric patients in patients with OCD below the age of 6 have not been established. Safety and effectiveness have not been established in pediatric patients for indications other than OCD. Two placebo-controlled trials were conducted in pediatric patients with MDD, but the data were not sufficient to support an indication for use",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day | A dosage of 25 mg or 50 mg per day is the initial therapeutic dosage. | For adults and pediatric patients, subsequent dosages may be increased in case of an inadequate response in 25 to 50 mg per day increments once",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,fa9c26a2441ebc8ac2b16b3d7f58d0965597b80df038bbd5665e829b9cbfc896
Sertralina,ADOLESCENT,12,17,DailyMed/FDA,DM,"SERTRALINE HYDROCHLORIDE TABLET, FILM COATED [NORTHWIND HEALTH COMPANY, LLC]",2,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ddfd698-3d47-fc0e-e063-6394a90accec,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/4ddfd698-3d47-fc0e-e063-6394a90accec.xml,8.4 Pediatric Use,"The safety and efficacy of sertraline hydrochloride have been established in the treatment of OCD in pediatric patients aged 6 to 17 [ See Adverse Reactions (6.1), Clinical Pharmacology (12.3), Clinical Studies (14.2)] . Safety and effectiveness in pediatric patients in patients with OCD below the age of 6 have not been established. Safety and effectiveness have not been established in pediatric patients for indications other than OCD. Two placebo-controlled trials were conducted in pediatric patients with MDD, but the data were not sufficient to support an indication for use",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day | A dosage of 25 mg or 50 mg per day is the initial therapeutic dosage. | For adults and pediatric patients, subsequent dosages may be increased in case of an inadequate response in 25 to 50 mg per day increments once",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,fa9c26a2441ebc8ac2b16b3d7f58d0965597b80df038bbd5665e829b9cbfc896
